MMSI,Timestamp,Distance(km),Speed(km/h)
228000000,27/01/2025 10:40:08,132.24481938139107,7934.689162883464
228000000,27/01/2025 10:40:09,132.21193887363611,7932.7163324181665
228000000,27/01/2025 10:40:18,132.26212942910738,7935.727765746443
228000000,27/01/2025 10:40:20,132.23200555289316,7933.92033317359
228000000,27/01/2025 10:40:28,132.27674293614663,7936.604576168798
228000000,27/01/2025 10:40:30,132.24310414529074,7934.5862487174445
228000000,27/01/2025 10:40:39,132.3025139871594,7938.150839229564
228000000,27/01/2025 10:40:40,132.26934753715852,7936.160852229512
228000000,27/01/2025 10:40:49,132.31450542272773,7938.870325363664
228000000,27/01/2025 10:40:50,132.27859232393558,7936.715539436135
228000000,27/01/2025 10:40:58,132.328900099841,7939.734005990461
228000000,27/01/2025 10:41:00,132.29566314802858,7937.739788881715
228000000,27/01/2025 10:41:08,132.34588789829914,7940.753273897948
228000000,27/01/2025 10:41:09,132.3126439518544,7938.758637111264
228000000,27/01/2025 10:41:18,132.3629946244255,7941.779677465531
228000000,27/01/2025 10:41:20,132.33323694490804,7939.994216694482
228000000,27/01/2025 10:41:28,132.37876619462784,7942.725971677671
228000000,27/01/2025 10:41:28,132.34590633710215,7940.754380226129
228000000,27/01/2025 10:41:39,132.4062905491289,7944.377432947734
228000000,27/01/2025 10:41:40,132.3700819911997,7942.204919471982
228000000,27/01/2025 10:41:49,132.41506289079257,7944.903773447554
228000000,27/01/2025 10:41:49,132.3854258155483,7943.125548932898
228000000,27/01/2025 10:41:58,132.43567980928577,7946.140788557146
228000000,27/01/2025 10:42:00,132.40291834938878,7944.175100963327
228000000,27/01/2025 10:42:08,132.45306633627283,7947.18398017637
228000000,27/01/2025 10:42:09,132.4207011291792,7945.2420677507525
228000000,27/01/2025 10:42:18,132.4700350184936,7948.202101109617
228000000,27/01/2025 10:42:20,132.43735228261164,7946.241136956699
228000000,27/01/2025 10:42:28,132.48275895290226,7948.9655371741355
228000000,27/01/2025 10:42:28,132.44979072587682,7946.98744355261
228000000,27/01/2025 10:42:39,132.5050234515594,7950.301407093564
228000000,27/01/2025 10:42:40,132.46947858659843,7948.168715195906
228000000,27/01/2025 10:42:49,132.52040208393615,7951.2241250361685
228000000,27/01/2025 10:42:49,132.4913042155775,7949.478252934649
228000000,27/01/2025 10:42:58,132.54149946437923,7952.4899678627535
228000000,27/01/2025 10:43:00,132.50509621786955,7950.305773072173
228000000,27/01/2025 10:43:08,132.55598414100433,7953.35904846026
228000000,27/01/2025 10:43:09,132.5265814794461,7951.5948887667655
228000000,27/01/2025 10:43:18,132.57780351036166,7954.6682106216995
228000000,27/01/2025 10:43:19,132.54492978277634,7952.69578696658
228000000,27/01/2025 10:43:28,132.59120822866217,7955.47249371973
228000000,27/01/2025 10:43:28,132.5588369567121,7953.530217402726
228000000,27/01/2025 10:43:39,132.61451373260653,7956.870823956391
228000000,27/01/2025 10:43:40,132.57929515375952,7954.7577092255715
228000000,27/01/2025 10:43:49,132.6297027015117,7957.782162090702
228000000,27/01/2025 10:43:49,132.59708361666983,7955.82501700019
228000000,27/01/2025 10:43:59,132.65336956922187,7959.202174153312
228000000,27/01/2025 10:44:00,132.62436990569876,7957.462194341925
228000000,27/01/2025 10:44:08,132.67007380868498,7960.204428521099
228000000,27/01/2025 10:44:10,132.63764302177617,7958.258581306571
228000000,27/01/2025 10:44:18,132.6889259115895,7961.335554695371
228000000,27/01/2025 10:44:19,132.6559190196231,7959.355141177386
228000000,27/01/2025 10:44:28,132.7020592593604,7962.123555561624
228000000,27/01/2025 10:44:28,132.66984131383774,7960.1904788302645
228000000,27/01/2025 10:44:39,132.72615630326922,7963.569378196154
228000000,27/01/2025 10:44:40,132.6933614149249,7961.601684895494
228000000,27/01/2025 10:44:49,132.74516022549338,7964.709613529602
228000000,27/01/2025 10:44:49,132.7121808956061,7962.730853736367
228000000,27/01/2025 10:44:59,132.76890008428114,7966.134005056869
228000000,27/01/2025 10:45:00,132.73227322093618,7963.936393256171
228000000,27/01/2025 10:45:08,132.77832397261687,7966.699438357013
228000000,27/01/2025 10:45:10,132.74844346821988,7964.9066080931925
228000000,27/01/2025 10:45:18,132.7995451472861,7967.972708837166
228000000,27/01/2025 10:45:19,132.76830794523863,7966.098476714318
228000000,27/01/2025 10:45:29,132.79232079365357,7967.539247619215
228000000,27/01/2025 10:45:39,132.7601634462374,7965.609806774245
228000000,27/01/2025 10:45:39,132.80657287873242,7968.394372723946
228000000,27/01/2025 10:45:49,132.82293117896162,7969.375870737697
228000000,27/01/2025 10:45:59,132.87898731060037,7972.739238636022
228000000,27/01/2025 10:46:00,132.84970864507395,7970.982518704437
228000000,27/01/2025 10:46:08,132.89475479632182,7973.685287779309
228000000,27/01/2025 10:46:10,132.85896707225484,7971.53802433529
228000000,27/01/2025 10:46:18,132.9088904077757,7974.533424466541
228000000,27/01/2025 10:46:19,132.87979308990083,7972.7875853940495
228000000,27/01/2025 10:46:29,132.90236779477914,7974.142067686748
228000000,27/01/2025 10:46:39,132.86990950634183,7972.1945703805095
228000000,27/01/2025 10:46:39,132.91491984054616,7974.89519043277
228000000,27/01/2025 10:46:49,132.9362476032453,7976.174856194719
228000000,27/01/2025 10:46:59,132.98660443381814,7979.196266029088
228000000,27/01/2025 10:47:00,132.9573618737134,7977.441712422805
228000000,27/01/2025 10:47:08,133.0026322988013,7980.157937928078
228000000,27/01/2025 10:47:10,132.97075561381996,7978.245336829198
228000000,27/01/2025 10:47:18,133.02118927207317,7981.271356324391
228000000,27/01/2025 10:47:19,132.9886335854128,7979.318015124768
228000000,27/01/2025 10:47:29,133.01175070127138,7980.705042076283
228000000,27/01/2025 10:47:39,132.9797204273349,7978.783225640094
228000000,27/01/2025 10:47:39,133.0249441787111,7981.496650722666
228000000,27/01/2025 10:47:49,133.04306889353828,7982.584133612297
228000000,27/01/2025 10:47:59,133.09300896641656,7985.5805379849935
228000000,27/01/2025 10:48:00,133.05969330184453,7983.581598110672
228000000,27/01/2025 10:48:08,133.1046293666512,7986.277761999073
228000000,27/01/2025 10:48:10,133.07381928446017,7984.4291570676105
228000000,27/01/2025 10:48:18,133.12377021285295,7987.426212771177
228000000,27/01/2025 10:48:19,133.09123887065468,7985.474332239281
228000000,27/01/2025 10:48:29,133.11247213785626,7986.748328271376
228000000,27/01/2025 10:48:39,133.08061247791036,7984.836748674622
228000000,27/01/2025 10:48:39,133.1250383725344,7987.502302352063
228000000,27/01/2025 10:48:49,133.09477924822525,7985.686754893515
228000000,27/01/2025 10:48:49,133.14873591093945,7988.924154656367
228000000,27/01/2025 10:48:59,133.11767537409514,7987.060522445709
228000000,27/01/2025 10:48:59,133.16711473252866,7990.026883951719
228000000,27/01/2025 10:49:10,133.17887306403497,7990.732383842099
228000000,27/01/2025 10:49:18,133.2274361294725,7993.64616776835
228000000,27/01/2025 10:49:19,133.19375455120547,7991.625273072328
228000000,27/01/2025 10:49:29,133.21437739567685,7992.862643740611
228000000,27/01/2025 10:49:39,133.22340401456614,7993.404240873969
228000000,27/01/2025 10:49:49,133.2494199546302,7994.965197277813
228000000,27/01/2025 10:49:59,133.21745901456228,7993.047540873737
228000000,27/01/2025 10:49:59,133.2681394474163,7996.088366844978
228000000,27/01/2025 10:50:10,133.28005746390033,7996.8034478340205
228000000,27/01/2025 10:50:18,133.32983241396445,7999.789944837868
228000000,27/01/2025 10:50:19,133.29683563918317,7997.81013835099
228000000,27/01/2025 10:50:29,133.31875306120511,7999.125183672307
228000000,27/01/2025 10:50:39,133.32844528365283,7999.706717019169
228000000,27/01/2025 10:50:49,133.35509004542772,8001.305402725663
228000000,27/01/2025 10:50:59,133.36737079199838,8002.042247519903
228000000,27/01/2025 10:51:08,133.41038526373956,8004.623115824374
228000000,27/01/2025 10:51:09,133.37767105351327,8002.660263210796
228000000,27/01/2025 10:51:19,133.4297621272887,8005.785727637322
228000000,27/01/2025 10:51:19,133.3980313271569,8003.8818796294145
228000000,27/01/2025 10:51:29,133.41748895266852,8005.0493371601115
228000000,27/01/2025 10:51:39,133.4265516689376,8005.593100136256
228000000,27/01/2025 10:51:49,133.4458676852209,8006.752061113253
228000000,27/01/2025 10:51:59,133.4555878930639,8007.335273583833
228000000,27/01/2025 10:52:08,133.4964029826042,8009.784178956252
228000000,27/01/2025 10:52:09,133.46444487230414,8007.866692338249
228000000,27/01/2025 10:52:19,133.51152857507427,8010.691714504456
228000000,27/01/2025 10:52:19,133.4796735502708,8008.7804130162485
228000000,27/01/2025 10:52:29,133.49104258731512,8009.462555238907
228000000,27/01/2025 10:52:39,133.489896237245,8009.393774234701
228000000,27/01/2025 10:52:49,133.4869901051419,8009.219406308514
228000000,27/01/2025 10:52:59,133.47282708938727,8008.369625363236
228000000,27/01/2025 10:53:08,133.48450909671243,8009.070545802746
228000000,27/01/2025 10:53:09,133.45308769725017,8007.18526183501
228000000,27/01/2025 10:53:19,133.46598145528108,8007.958887316865
228000000,27/01/2025 10:53:19,133.43532686097993,8006.119611658795
228000000,27/01/2025 10:53:29,133.4173468696225,8005.04081217735
228000000,27/01/2025 10:53:40,133.396105248584,8003.76631491504
228000000,27/01/2025 10:53:49,133.37736860241912,8002.642116145147
228000000,27/01/2025 10:53:59,133.35620252281842,8001.372151369105
228000000,27/01/2025 10:54:08,133.3671189477712,8002.027136866272
228000000,27/01/2025 10:54:09,133.33418342084445,8000.051005250667
228000000,27/01/2025 10:54:19,133.34520133881333,8000.7120803288
228000000,27/01/2025 10:54:19,133.3131511798959,7998.789070793754
228000000,27/01/2025 10:54:29,133.32373469850648,7999.424081910389
228000000,27/01/2025 10:54:29,133.2902917402849,7997.417504417095
228000000,27/01/2025 10:54:39,133.29906626397343,7997.943975838406
228000000,27/01/2025 10:54:40,133.26302676719948,7995.781606031968
228000000,27/01/2025 10:54:49,133.24349784818992,7994.609870891395
228000000,27/01/2025 10:54:59,133.21867800935559,7993.120680561336
228000000,27/01/2025 10:55:08,133.2257596212604,7993.545577275625
228000000,27/01/2025 10:55:09,133.19331843786895,7991.599106272137
228000000,27/01/2025 10:55:19,133.1698568137988,7990.191408827927
228000000,27/01/2025 10:55:29,133.141014133455,7988.4608480073
228000000,27/01/2025 10:55:39,133.14637897828726,7988.782738697236
228000000,27/01/2025 10:55:40,133.11386578473548,7986.831947084129
228000000,27/01/2025 10:55:49,133.11913418405547,7987.148051043328
228000000,27/01/2025 10:55:50,133.08965885325432,7985.379531195259
228000000,27/01/2025 10:55:59,133.09582544194953,7985.749526516972
228000000,27/01/2025 10:55:59,133.063780834842,7983.82685009052
228000000,27/01/2025 10:56:08,133.0733711890883,7984.402271345299
228000000,27/01/2025 10:56:09,133.04138536955907,7982.483122173544
228000000,27/01/2025 10:56:19,133.06295288022366,7983.777172813419
228000000,27/01/2025 10:56:20,133.03037055879952,7981.822233527972
228000000,27/01/2025 10:56:29,133.05746489414938,7983.447893648962
228000000,27/01/2025 10:56:29,133.02232416424536,7981.339449854721
228000000,27/01/2025 10:56:38,133.04913798157048,7982.948278894229
228000000,27/01/2025 10:56:40,133.02037348502674,7981.222409101604
228000000,27/01/2025 10:56:49,133.0616383093092,7983.698298558551
228000000,27/01/2025 10:56:50,133.02968295954972,7981.780977572983
228000000,27/01/2025 10:57:08,133.07205355407493,7984.3232132444955
228000000,27/01/2025 10:57:09,133.03990425854792,7982.394255512875
228000000,27/01/2025 10:57:19,133.08885146017784,7985.33108761067
228000000,27/01/2025 10:57:20,133.0534016184288,7983.204097105729
228000000,27/01/2025 10:57:29,133.09481325776315,7985.688795465789
228000000,27/01/2025 10:57:29,133.0657361366463,7983.944168198778
228000000,27/01/2025 10:57:38,133.09924333715938,7985.954600229563
228000000,27/01/2025 10:57:40,133.06765729200822,7984.059437520494
228000000,27/01/2025 10:57:49,133.1146719997684,7986.880319986104
228000000,27/01/2025 10:57:50,133.07984195714135,7984.7905174284815
228000000,27/01/2025 10:58:09,133.11102339385954,7986.661403631572
228000000,27/01/2025 10:58:20,133.12391739189405,7987.435043513643
228000000,27/01/2025 10:58:29,133.13384369126612,7988.030621475968
228000000,27/01/2025 10:58:40,133.13081965216458,7987.849179129875
228000000,27/01/2025 10:58:49,133.17806207145122,7990.683724287073
228000000,27/01/2025 10:58:50,133.14454516853016,7988.6727101118095
228000000,27/01/2025 10:58:59,133.16292490129658,7989.775494077795
228000000,27/01/2025 10:59:09,133.17497152842236,7990.498291705342
228000000,27/01/2025 10:59:19,133.21991693599318,7993.195016159591
228000000,27/01/2025 10:59:20,133.18792004476325,7991.275202685795
228000000,27/01/2025 10:59:29,133.2022612475112,7992.135674850671
228000000,27/01/2025 10:59:40,133.20369841945424,7992.221905167255
228000000,27/01/2025 10:59:49,133.25462646147957,7995.2775876887745
228000000,27/01/2025 10:59:50,133.22690731991855,7993.614439195113
228000000,27/01/2025 11:00:09,133.29487956455816,7997.692773873489
228000000,27/01/2025 11:00:09,133.26682254786874,7996.0093528721245
228000000,27/01/2025 11:00:19,133.31397882344726,7998.838729406835
228000000,27/01/2025 11:00:20,133.2847331846308,7997.083991077848
228000000,27/01/2025 11:00:38,133.34876510152753,8000.925906091652
228000000,27/01/2025 11:00:40,133.32214374513072,7999.328624707843
228000000,27/01/2025 11:00:49,133.37479546542693,8002.487727925616
228000000,27/01/2025 11:00:50,133.35149467809245,8001.089680685547
228000000,27/01/2025 11:00:59,133.3843184424653,8003.0591065479175
228000000,27/01/2025 11:01:09,133.4109242914458,8004.655457486749
228000000,27/01/2025 11:01:18,133.4536710434047,8007.220262604283
228000000,27/01/2025 11:01:20,133.43266905889425,8005.960143533655
228000000,27/01/2025 11:01:29,133.46587230278263,8007.952338166958
228000000,27/01/2025 11:01:40,133.48512437641432,8009.10746258486
228000000,27/01/2025 11:01:48,133.53338224034883,8012.00293442093
228000000,27/01/2025 11:01:50,133.51273435367588,8010.764061220553
228000000,27/01/2025 11:01:59,133.55349179328203,8013.209507596922
228000000,27/01/2025 11:02:09,133.58098276679755,8014.858966007853
228000000,27/01/2025 11:02:18,133.61847631153483,8017.10857869209
228000000,27/01/2025 11:02:20,133.5984525635642,8015.907153813851
228000000,27/01/2025 11:02:29,133.62490289499786,8017.494173699872
228000000,27/01/2025 11:02:40,133.63720251775172,8018.232151065103
228000000,27/01/2025 11:02:48,133.68005878560876,8020.803527136526
228000000,27/01/2025 11:02:50,133.65987179065797,8019.592307439479
228000000,27/01/2025 11:02:58,133.70831641258928,8022.498984755357
228000000,27/01/2025 11:02:58,133.68942342468816,8021.36540548129
228000000,27/01/2025 11:03:09,133.7364594833011,8024.187568998066
228000000,27/01/2025 11:03:09,133.71412684438488,8022.847610663092
228000000,27/01/2025 11:03:09,133.71412684438488,8022.847610663092
228000000,27/01/2025 11:03:20,133.73001259240039,8023.800755544024
228000000,27/01/2025 11:03:38,133.79351906840506,8027.611144104304
228000000,27/01/2025 11:03:40,133.76862841953974,8026.117705172384
228000000,27/01/2025 11:03:48,133.81763697084065,8029.0582182504395
228000000,27/01/2025 11:03:50,133.79168569595151,8027.501141757091
228000000,27/01/2025 11:03:58,133.8439689334638,8030.638136007828
228000000,27/01/2025 11:03:58,133.81773762264893,8029.064257358936
228000000,27/01/2025 11:04:08,133.85812219300257,8031.487331580154
228000000,27/01/2025 11:04:09,133.83105085436628,8029.863051261977
228000000,27/01/2025 11:04:18,133.87664497024716,8032.59869821483
228000000,27/01/2025 11:04:19,133.84951793686548,8030.971076211929
228000000,27/01/2025 11:04:29,133.89595838127127,8033.757502876277
228000000,27/01/2025 11:04:30,133.868148522154,8032.088911329241
228000000,27/01/2025 11:04:38,133.9085015249527,8034.510091497162
228000000,27/01/2025 11:04:39,133.88808712137228,8033.285227282337
228000000,27/01/2025 11:04:48,133.93012463909918,8035.807478345951
228000000,27/01/2025 11:04:50,133.90974218067498,8034.584530840499
228000000,27/01/2025 11:04:58,133.956965586543,8037.4179351925795
228000000,27/01/2025 11:04:59,133.9363785669785,8036.182714018711
228000000,27/01/2025 11:05:08,133.96549395987492,8037.929637592495
228000000,27/01/2025 11:05:09,133.9459300904682,8036.755805428093
228000000,27/01/2025 11:05:18,133.97234917652517,8038.340950591511
228000000,27/01/2025 11:05:19,133.95508474566265,8037.305084739759
228000000,27/01/2025 11:05:29,133.97463891859928,8038.478335115957
228000000,27/01/2025 11:05:30,133.95850388537855,8037.510233122713
228000000,27/01/2025 11:05:38,133.973671271076,8038.42027626456
228000000,27/01/2025 11:05:50,133.97152209016457,8038.291325409874
228000000,27/01/2025 11:05:58,133.99573489339107,8039.7440936034645
228000000,27/01/2025 11:05:59,133.9924145839204,8039.544875035224
228000000,27/01/2025 11:06:08,134.01956218642735,8041.173731185641
228000000,27/01/2025 11:06:09,134.01955715024908,8041.173429014945
228000000,27/01/2025 11:06:18,134.06138491141192,8043.683094684715
228000000,27/01/2025 11:06:19,134.0628441567393,8043.770649404358
228000000,27/01/2025 11:06:28,134.10288167901004,8046.172900740602
228000000,27/01/2025 11:06:30,134.10252124014548,8046.151274408729
228000000,27/01/2025 11:06:38,134.1415501973055,8048.49301183833
228000000,27/01/2025 11:06:39,134.14163152760096,8048.497891656058
228000000,27/01/2025 11:06:58,134.21109223097906,8052.665533858743
228000000,27/01/2025 11:06:59,134.21307027147893,8052.7842162887355
228000000,27/01/2025 11:07:08,134.23499408332106,8054.099644999264
228000000,27/01/2025 11:07:10,134.23731929501426,8054.239157700856
228000000,27/01/2025 11:07:19,134.26134767844653,8055.6808607067915
228000000,27/01/2025 11:07:30,134.2738413369017,8056.430480214102
228000000,27/01/2025 11:07:38,134.2798372893885,8056.79023736331
228000000,27/01/2025 11:07:39,134.28138345630495,8056.883007378297
228000000,27/01/2025 11:07:58,134.27582757901982,8056.549654741189
228000000,27/01/2025 11:07:59,134.27645853502514,8056.587512101509
228000000,27/01/2025 11:08:09,134.26805485358025,8056.083291214815
228000000,27/01/2025 11:08:10,134.2688793865589,8056.132763193534
228000000,27/01/2025 11:08:19,134.2633890539135,8055.80334323481
228000000,27/01/2025 11:08:30,134.2571850412179,8055.431102473074
228000000,27/01/2025 11:08:38,134.24827178710171,8054.896307226103
228000000,27/01/2025 11:08:39,134.24796416222947,8054.877849733768
228000000,27/01/2025 11:09:09,134.20894718142947,8052.536830885768
228000000,27/01/2025 11:09:10,134.21127204282126,8052.676322569276
228000000,27/01/2025 11:09:19,134.19814203433782,8051.88852206027
228000000,27/01/2025 11:09:30,134.1911447018386,8051.468682110316
228000000,27/01/2025 11:09:38,134.18777316489383,8051.26638989363
228000000,27/01/2025 11:09:38,134.18901962817466,8051.3411776904795
228000000,27/01/2025 11:09:58,134.18294326010889,8050.976595606533
228000000,27/01/2025 11:09:59,134.1826273293529,8050.957639761174
228000000,27/01/2025 11:10:09,134.17705711936097,8050.623427161658
228000000,27/01/2025 11:10:10,134.17694318700805,8050.616591220483
228000000,27/01/2025 11:10:19,134.17170080748855,8050.302048449313
228000000,27/01/2025 11:10:30,134.168421325184,8050.10527951104
228000000,27/01/2025 11:10:38,134.16409128845092,8049.845477307055
228000000,27/01/2025 11:10:38,134.16467800087474,8049.880680052484
228000000,27/01/2025 11:10:48,134.16078000127553,8049.646800076532
228000000,27/01/2025 11:10:49,134.16289719760718,8049.773831856431
228000000,27/01/2025 11:10:58,134.15730367388818,8049.438220433291
228000000,27/01/2025 11:10:59,134.15845084468648,8049.507050681189
228000000,27/01/2025 11:11:09,134.14892571151626,8048.935542690975
228000000,27/01/2025 11:11:10,134.1489840597587,8048.939043585522
228000000,27/01/2025 11:11:19,134.1354229758437,8048.125378550622
228000000,27/01/2025 11:11:30,134.1236949825886,8047.421698955316
228000000,27/01/2025 11:11:38,134.11019673589618,8046.611804153771
228000000,27/01/2025 11:11:38,134.1112569873456,8046.675419240736
228000000,27/01/2025 11:11:48,134.09724392481155,8045.8346354886935
228000000,27/01/2025 11:11:49,134.09966241258172,8045.979744754904
228000000,27/01/2025 11:11:58,134.0816838303084,8044.901029818505
228000000,27/01/2025 11:11:59,134.08209556062397,8044.9257336374385
228000000,27/01/2025 11:12:09,134.06248670121363,8043.749202072818
228000000,27/01/2025 11:12:10,134.05959977258652,8043.575986355191
228000000,27/01/2025 11:12:19,134.0341851352469,8042.051108114814
228000000,27/01/2025 11:12:29,134.00370580835926,8040.222348501556
228000000,27/01/2025 11:12:38,133.98589703531817,8039.15382211909
228000000,27/01/2025 11:12:38,133.97336580170904,8038.4019481025425
228000000,27/01/2025 11:12:48,133.95533289083608,8037.319973450165
228000000,27/01/2025 11:12:49,133.925743039758,8035.544582385481
228000000,27/01/2025 11:12:58,133.90548896293572,8034.329337776143
228000000,27/01/2025 11:12:59,133.87378090611898,8032.426854367139
228000000,27/01/2025 11:13:09,133.85472960111963,8031.283776067178
228000000,27/01/2025 11:13:10,133.82324429340633,8029.39465760438
228000000,27/01/2025 11:13:18,133.80549393226414,8028.329635935848
228000000,27/01/2025 11:13:19,133.77630831058337,8026.578498635003
228000000,27/01/2025 11:13:28,133.7569572648876,8025.417435893256
228000000,27/01/2025 11:13:29,133.72275414236069,8023.365248541641
228000000,27/01/2025 11:13:38,133.70445087416522,8022.2670524499135
228000000,27/01/2025 11:13:38,133.6733635867464,8020.401815204785
228000000,27/01/2025 11:13:48,133.65779410635926,8019.467646381556
228000000,27/01/2025 11:13:49,133.62129404679104,8017.277642807462
228000000,27/01/2025 11:13:59,133.6059451665549,8016.356709993294
228000000,27/01/2025 11:13:59,133.57298460424067,8014.37907625444
228000000,27/01/2025 11:14:09,133.5277965068672,8011.6677904120315
228000000,27/01/2025 11:14:20,133.47954988328206,8008.772992996924
228000000,27/01/2025 11:14:29,133.43339561379062,8006.003736827437
228000000,27/01/2025 11:14:38,133.39146330350616,8003.48779821037
228000000,27/01/2025 11:14:49,133.37298815803632,8002.379289482179
228000000,27/01/2025 11:14:49,133.33320116556706,7999.992069934024
228000000,27/01/2025 11:14:59,133.2860524002428,7997.1631440145675
228000000,27/01/2025 11:15:09,133.25317038133701,7995.190222880221
228000000,27/01/2025 11:15:09,133.23525681828698,7994.1154090972195
228000000,27/01/2025 11:15:20,133.18658965209772,7991.195379125864
228000000,27/01/2025 11:15:29,133.1362044264583,7988.172265587498
228000000,27/01/2025 11:15:38,133.09532618171272,7985.719570902764
228000000,27/01/2025 11:15:49,133.0758325219733,7984.549951318398
228000000,27/01/2025 11:15:50,133.03727759118186,7982.2366554709115
228000000,27/01/2025 11:15:59,132.9897454915645,7979.38472949387
228000000,27/01/2025 11:16:09,132.93978610535206,7976.387166321123
228000000,27/01/2025 11:16:18,132.92153924390607,7975.2923546343645
228000000,27/01/2025 11:16:20,132.88660678855646,7973.196407313388
228000000,27/01/2025 11:16:29,132.84107264220023,7970.464358532014
228000000,27/01/2025 11:16:40,132.79615455085894,7967.769273051536
228000000,27/01/2025 11:16:49,132.77882330369283,7966.72939822157
228000000,27/01/2025 11:16:50,132.74435050572941,7964.661030343765
228000000,27/01/2025 11:16:59,132.6991173227424,7961.947039364544
228000000,27/01/2025 11:17:09,132.64760943582732,7958.85656614964
228000000,27/01/2025 11:17:18,132.63026915110592,7957.816149066355
228000000,27/01/2025 11:17:20,132.5946619525645,7955.67971715387
228000000,27/01/2025 11:17:29,132.5501585265069,7953.009511590413
228000000,27/01/2025 11:17:40,132.50299930864517,7950.17995851871
228000000,27/01/2025 11:17:49,132.48063723812416,7948.838234287449
228000000,27/01/2025 11:17:50,132.44874726551575,7946.924835930945
228000000,27/01/2025 11:17:58,132.4312297687002,7945.8737861220125
228000000,27/01/2025 11:17:59,132.39934655727595,7943.960793436557
228000000,27/01/2025 11:18:08,132.3820080302719,7942.920481816313
228000000,27/01/2025 11:18:09,132.3465007027099,7940.790042162595
228000000,27/01/2025 11:18:18,132.33110349663085,7939.86620979785
228000000,27/01/2025 11:18:20,132.30313557309083,7938.188134385449
228000000,27/01/2025 11:18:29,132.25176927913648,7935.106156748189
228000000,27/01/2025 11:18:40,132.20153489300867,7932.092093580521
228000000,27/01/2025 11:18:49,132.1825227255044,7930.951363530265
228000000,27/01/2025 11:18:50,132.1492778494696,7928.956670968176
228000000,27/01/2025 11:18:58,132.13343745881747,7928.006247529048
228000000,27/01/2025 11:18:59,132.10125822832697,7926.075493699618
228000000,27/01/2025 11:19:08,132.08147660011713,7924.888596007027
228000000,27/01/2025 11:19:09,132.04740394240144,7922.844236544087
228000000,27/01/2025 11:19:18,132.02619668465474,7921.571801079284
228000000,27/01/2025 11:19:20,131.9957123528602,7919.742741171613
228000000,27/01/2025 11:19:28,131.97626282930565,7918.575769758339
228000000,27/01/2025 11:19:29,131.94820184141798,7916.892110485079
228000000,27/01/2025 11:19:38,131.93181929830232,7915.909157898139
228000000,27/01/2025 11:19:40,131.89662722160352,7913.797633296212
228000000,27/01/2025 11:19:49,131.8796101479689,7912.776608878134
228000000,27/01/2025 11:19:50,131.84769090165972,7910.861454099583
228000000,27/01/2025 11:19:58,131.8325281434835,7909.9516886090105
228000000,27/01/2025 11:19:59,131.80289046083473,7908.173427650084
228000000,27/01/2025 11:20:08,131.78520710624903,7907.112426374942
228000000,27/01/2025 11:20:09,131.74879284764592,7904.927570858755
228000000,27/01/2025 11:20:18,131.7318287990508,7903.909727943047
228000000,27/01/2025 11:20:20,131.6994842573425,7901.969055440551
228000000,27/01/2025 11:20:38,131.63567564859594,7898.140538915756
228000000,27/01/2025 11:20:40,131.60361599651156,7896.216959790694
228000000,27/01/2025 11:20:49,131.5853044534551,7895.118267207306
228000000,27/01/2025 11:20:50,131.55026289803808,7893.015773882285
228000000,27/01/2025 11:20:58,131.53448813698404,7892.069288219042
228000000,27/01/2025 11:20:59,131.50519400646868,7890.311640388121
228000000,27/01/2025 11:21:08,131.48642777981772,7889.185666789063
228000000,27/01/2025 11:21:09,131.45067463990725,7887.040478394435
228000000,27/01/2025 11:21:18,131.43306773711635,7885.984064226981
228000000,27/01/2025 11:21:20,131.39981996798687,7883.989198079213
228000000,27/01/2025 11:21:28,131.38475170477759,7883.0851022866555
228000000,27/01/2025 11:21:29,131.35522444136058,7881.313466481634
228000000,27/01/2025 11:21:39,131.3360162587126,7880.1609755227555
228000000,27/01/2025 11:21:40,131.30076343184197,7878.0458059105185
228000000,27/01/2025 11:21:49,131.28109092797948,7876.865455678769
228000000,27/01/2025 11:21:50,131.2488667756759,7874.9320065405545
228000000,27/01/2025 11:21:58,131.23294915799838,7873.976949479903
228000000,27/01/2025 11:21:59,131.203754471564,7872.22526829384
228000000,27/01/2025 11:22:08,131.18580912101854,7871.148547261112
228000000,27/01/2025 11:22:09,131.1537615009436,7869.225690056616
228000000,27/01/2025 11:22:18,131.1332714921092,7867.996289526553
228000000,27/01/2025 11:22:19,131.09745348872465,7865.84720932348
228000000,27/01/2025 11:22:28,131.078662925537,7864.71977553222
228000000,27/01/2025 11:22:29,131.05019789750332,7863.0118738502
228000000,27/01/2025 11:22:39,131.0305304748792,7861.831828492753
228000000,27/01/2025 11:22:40,130.99515505549965,7859.709303329979
228000000,27/01/2025 11:22:49,130.97682924951803,7858.609754971082
228000000,27/01/2025 11:22:50,130.94591266262063,7856.7547597572375
228000000,27/01/2025 11:22:58,130.92962470933134,7855.77748255988
228000000,27/01/2025 11:22:59,130.90228893932255,7854.137336359353
228000000,27/01/2025 11:23:08,130.8843407953881,7853.060447723286
228000000,27/01/2025 11:23:09,130.85599482861758,7851.359689717055
228000000,27/01/2025 11:23:18,130.83594114818874,7850.156468891324
228000000,27/01/2025 11:23:19,130.8084480481842,7848.506882891053
228000000,27/01/2025 11:23:28,130.7877513050911,7847.265078305466
228000000,27/01/2025 11:23:29,130.7598393953697,7845.590363722183
228000000,27/01/2025 11:23:39,130.71147351324305,7842.688410794583
228000000,27/01/2025 11:23:50,130.66303042652225,7839.781825591335
